1519232400,0.00030523
1519234200,0.00030281
1519236000,0.00030799
1519237800,0.00030565
1519239600,0.00030357
1519241400,0.00030412
1519243200,0.00030740
1519245000,0.00030654
1519246800,0.00030723
1519248600,0.00030651
1519250400,0.00030404
1519252200,0.00030371
1519254000,0.00030253
1519255800,0.00030257
1519257600,0.00030006
1519259400,0.00030057
1519261200,0.00030323
1519263000,0.00030288
1519264800,0.00030573
1519266600,0.00030852
1519268400,0.00030638
1519270200,0.00030768
1519272000,0.00030847
1519273800,0.00030829
1519275600,0.00030752
1519277400,0.00030724
1519279200,0.00030711
1519281000,0.00030689
1519282800,0.00030742
1519284600,0.00030745
1519286400,0.00030787
1519288200,0.00030760
1519290000,0.00030530
1519291800,0.00030711
1519293600,0.00031259
1519295400,0.00030277
1519297200,0.00030339
1519299000,0.00030545
1519300800,0.00030647
1519302600,0.00030362
1519304400,0.00030388
1519306200,0.00030198
1519308000,0.00030241
1519309800,0.00030449
1519311600,0.00030255
1519313400,0.00030219
1519315200,0.00030293
1519317000,0.00030191
1519318800,0.00029929
1519320600,0.00030032
1519322400,0.00030745
1519324200,0.00031746
1519326000,0.00031424
1519327800,0.00032164
1519329600,0.00032407
1519331400,0.00032480
1519333200,0.00032748
1519335000,0.00032605
1519336800,0.00032716
1519338600,0.00033307
1519340400,0.00032842
1519342200,0.00032790
1519344000,0.00032405
1519345800,0.00031945
1519347600,0.00031831
1519349400,0.00031760
1519351200,0.00031438
1519353000,0.00031651
1519354800,0.00031861
1519356600,0.00031693
1519358400,0.00031375
1519360200,0.00031164
1519362000,0.00031351
1519363800,0.00031278
1519365600,0.00031381
1519367400,0.00031454
1519369200,0.00031441
1519371000,0.00031490
1519372800,0.00031805
1519374600,0.00031913
1519376400,0.00032129
1519378200,0.00031909
1519380000,0.00032000
1519381800,0.00032253
1519383600,0.00032445
1519385400,0.00032370
1519387200,0.00032363
1519389000,0.00032618
1519390800,0.00032670
1519392600,0.00032734
1519394400,0.00033152
1519396200,0.00034450
1519398000,0.00034229
1519399800,0.00034276
1519401600,0.00033285
1519403400,0.00033416
1519405200,0.00033335
1519407000,0.00032861
1519408800,0.00032920
1519410600,0.00032830
1519412400,0.00032694
1519414200,0.00032534
1519416000,0.00032120
1519417800,0.00032051
1519419600,0.00032131
1519421400,0.00032312
1519423200,0.00032697
1519425000,0.00032708
1519426800,0.00032633
1519428600,0.00032768
1519430400,0.00033389
1519432200,0.00032951
1519434000,0.00032706
1519435800,0.00032714
1519437600,0.00032690
1519439400,0.00032776
1519441200,0.00032642
1519443000,0.00032580
1519444800,0.00032311
1519446600,0.00032163
1519448400,0.00032161
1519450200,0.00032094
1519452000,0.00032088
1519453800,0.00032296
1519455600,0.00032109
1519457400,0.00032158
1519459200,0.00032180
1519461000,0.00032057
1519462800,0.00032237
1519464600,0.00032491
1519466400,0.00032448
1519468200,0.00032307
1519470000,0.00032289
1519471800,0.00031811
1519473600,0.00032075
1519475400,0.00032197
1519477200,0.00032365
1519479000,0.00032673
1519480800,0.00032542
1519482600,0.00032324
1519484400,0.00032161
1519486200,0.00032307
1519488000,0.00032351
1519489800,0.00032527
1519491600,0.00032419
1519493400,0.00032376
1519495200,0.00032739
1519497000,0.00032677
1519498800,0.00032867
1519500600,0.00032873
1519502400,0.00032717
1519504200,0.00032542
1519506000,0.00032463
1519507800,0.00032500
1519509600,0.00032547
1519511400,0.00032459
1519513200,0.00032433
1519515000,0.00032570
1519516800,0.00032531
1519518600,0.00032456
1519520400,0.00032463
1519522200,0.00032514
1519524000,0.00032530
1519525800,0.00032609
1519527600,0.00032937
1519529400,0.00032777
1519531200,0.00032607
1519533000,0.00032836
1519534800,0.00032863
1519536600,0.00033003
1519538400,0.00032903
1519540200,0.00032961
1519542000,0.00032965
1519543800,0.00033022
1519545600,0.00033336
1519547400,0.00033483
1519549200,0.00033493
1519551000,0.00033531
1519552800,0.00033593
1519554600,0.00033455
1519556400,0.00033486
1519558200,0.00034397
1519560000,0.00034148
1519561800,0.00034711
1519563600,0.00034457
1519565400,0.00033684
1519567200,0.00033570
1519569000,0.00033601
1519570800,0.00033717
1519572600,0.00033331
1519574400,0.00033326
1519576200,0.00033529
1519578000,0.00033971
1519579800,0.00033661
1519581600,0.00033767
1519583400,0.00033711
1519585200,0.00033879
1519587000,0.00033853
1519588800,0.00034036
1519590600,0.00033807
1519592400,0.00033810
1519594200,0.00033755
1519596000,0.00033393
1519597800,0.00033179
1519599600,0.00032885
1519601400,0.00032104
1519603200,0.00031473
1519605000,0.00032289
1519606800,0.00032110
1519608600,0.00031609
1519610400,0.00031507
1519612200,0.00031507
1519614000,0.00030815
1519615800,0.00030816
1519617600,0.00030816
1519619400,0.00031579
1519621200,0.00031579
1519623000,0.00032273
1519624800,0.00031585
1519626600,0.00031382
1519628400,0.00031796
1519630200,0.00031533
1519632000,0.00031571
1519633800,0.00031530
1519635600,0.00031432
1519637400,0.00031532
1519639200,0.00031943
1519641000,0.00030339
1519642800,0.00029710
1519644600,0.00030490
1519646400,0.00029907
1519648200,0.00030490
1519650000,0.00030594
1519651800,0.00030616
1519653600,0.00030463
1519655400,0.00030481
1519657200,0.00030683
1519659000,0.00030399
1519660800,0.00030153
1519662600,0.00030224
1519664400,0.00030176
1519666200,0.00030174
1519668000,0.00030421
1519669800,0.00030338
1519671600,0.00030300
1519673400,0.00030460
1519675200,0.00030351
1519677000,0.00030453
1519678800,0.00030134
1519680600,0.00030092
1519682400,0.00029996
1519684200,0.00030073
1519686000,0.00029727
1519687800,0.00029734
1519689600,0.00029582
1519691400,0.00029429
1519693200,0.00029596
1519695000,0.00028431
1519696800,0.00028646
1519698600,0.00028720
1519700400,0.00029051
1519702200,0.00028791
1519704000,0.00029060
1519705800,0.00028836
1519707600,0.00029028
1519709400,0.00029031
1519711200,0.00029259
1519713000,0.00029435
1519714800,0.00029079
1519716600,0.00029106
1519718400,0.00029081
1519720200,0.00029139
1519722000,0.00029043
1519723800,0.00029316
1519725600,0.00029109
1519727400,0.00029533
1519729200,0.00029798
1519731000,0.00029816
1519732800,0.00029622
1519734600,0.00029715
1519736400,0.00029686
1519738200,0.00029522
1519740000,0.00029132
1519741800,0.00028917
1519743600,0.00029143
1519745400,0.00028965
1519747200,0.00028715
1519749000,0.00028949
1519750800,0.00028908
1519752600,0.00028877
1519754400,0.00028762
1519756200,0.00028779
1519758000,0.00028810
1519759800,0.00028911
1519761600,0.00028987
1519763400,0.00028865
1519765200,0.00028965
1519767000,0.00028769
1519768800,0.00028740
1519770600,0.00028879
1519772400,0.00028945
1519774200,0.00028859
1519776000,0.00028795
1519777800,0.00028703
1519779600,0.00028573
1519781400,0.00028498
1519783200,0.00028460
1519785000,0.00028466
1519786800,0.00028394
1519788600,0.00028427
1519790400,0.00028254
1519792200,0.00028595
1519794000,0.00028856
1519795800,0.00028849
1519797600,0.00028256
1519799400,0.00028175
1519801200,0.00028058
1519803000,0.00028055
1519804800,0.00027837
1519806600,0.00027870
1519808400,0.00027765
1519810200,0.00027662
1519812000,0.00027799
1519813800,0.00027798
1519815600,0.00027777
1519817400,0.00027784
1519819200,0.00027632
1519821000,0.00027864
1519822800,0.00027792
1519824600,0.00027804
1519826400,0.00027730
1519828200,0.00027700
1519830000,0.00027680
1519831800,0.00027466
1519833600,0.00027307
1519835400,0.00027600
1519837200,0.00027450
1519839000,0.00026351
1519840800,0.00026402
1519842600,0.00025041
1519844400,0.00025444
1519846200,0.00025440
1519848000,0.00025428
1519849800,0.00025345
1519851600,0.00025879
1519853400,0.00026041
1519855200,0.00025737
1519857000,0.00026042
1519858800,0.00025170
1519860600,0.00025714
1519862400,0.00025765
1519864200,0.00026235
1519866000,0.00026521
1519867800,0.00026244
1519869600,0.00026525
1519871400,0.00026408
1519873200,0.00026192
1519875000,0.00026183
1519876800,0.00026055
1519878600,0.00026037
1519880400,0.00026082
1519882200,0.00026098
1519884000,0.00026143
1519885800,0.00026223
1519887600,0.00026215
1519889400,0.00026113
1519891200,0.00026777
1519893000,0.00026313
1519894800,0.00026090
1519896600,0.00026176
1519898400,0.00026074
1519900200,0.00026131
1519902000,0.00026238
1519903800,0.00026152
1519905600,0.00026302
1519907400,0.00026436
1519909200,0.00026395
1519911000,0.00026275
1519912800,0.00026229
1519914600,0.00026236
1519916400,0.00026154
1519918200,0.00026204
1519920000,0.00026088
1519921800,0.00026062
1519923600,0.00025986
1519925400,0.00025875
1519927200,0.00025423
1519929000,0.00025197
1519930800,0.00024943
1519932600,0.00025180
1519934400,0.00025179
1519936200,0.00024741
1519938000,0.00024436
1519939800,0.00024384
1519941600,0.00024434
1519943400,0.00024484
1519945200,0.00024451
1519947000,0.00024515
1519948800,0.00024762
1519950600,0.00024980
1519952400,0.00024981
1519954200,0.00024855
1519956000,0.00024909
